,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
285,9267,4782,93.91%,3015,Toni Walker,Democratic Party,State Representative 93,93,31,November 2018 State Election,11/06/2018
286,9268,310,6.09%,3015,Grant Richardson,Republican Party,State Representative 93,93,31,November 2018 State Election,11/06/2018
