,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
40,8956,447,2.12%,2915,Barbara Barry,Green Party,State Senator 01,1,31,November 2018 State Election,11/06/2018
41,8969,15612,73.98%,2915,John W Fonfara,Democratic Party,State Senator 01,1,31,November 2018 State Election,11/06/2018
42,8970,5044,23.90%,2915,Barbara Ruhe,Republican Party,State Senator 01,1,31,November 2018 State Election,11/06/2018
