,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
260,9258,6218,66.52%,3004,Josh Elliott,Democratic Party,State Representative 88,88,31,November 2018 State Election,11/06/2018
261,9259,2786,29.81%,3004,Debra Rigney,Republican Party,State Representative 88,88,31,November 2018 State Election,11/06/2018
262,9738,343,3.67%,3004,Josh Elliott,Working Families Party,State Representative 88,88,31,November 2018 State Election,11/06/2018
