,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
366,9317,3347,34.94%,3055,Elaine Matto,Democratic Party,State Representative 113,113,31,November 2018 State Election,11/06/2018
367,9318,6233,65.06%,3055,Jason Perillo,Republican Party,State Representative 113,113,31,November 2018 State Election,11/06/2018
