,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
681,9215,3388,47.70%,3169,Michelle L Cook,Democratic Party,State Representative 65,65,31,November 2018 State Election,11/06/2018
682,9216,3214,45.25%,3169,Molly Spino,Republican Party,State Representative 65,65,31,November 2018 State Election,11/06/2018
683,9782,273,3.84%,3169,Michelle L Cook,Working Families Party,State Representative 65,65,31,November 2018 State Election,11/06/2018
684,9865,85,1.20%,3169,Kent Johnson,Libertarian Party,State Representative 65,65,31,November 2018 State Election,11/06/2018
685,9882,143,2.01%,3169,Molly Spino,Independent Party,State Representative 65,65,31,November 2018 State Election,11/06/2018
