,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
395,9335,4430,38.74%,3064,Jose F Goncalves,Democratic Party,State Representative 122,122,31,November 2018 State Election,11/06/2018
396,9336,7006,61.26%,3064,Ben McGorty,Republican Party,State Representative 122,122,31,November 2018 State Election,11/06/2018
