,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
93,9006,16502,43.24%,2932,Robert R Statchen,Democratic Party,State Senator 18,18,31,November 2018 State Election,11/06/2018
94,9007,19584,51.32%,2932,Heather Somers,Republican Party,State Senator 18,18,31,November 2018 State Election,11/06/2018
95,9719,774,2.03%,2932,Robert R Statchen,Working Families Party,State Senator 18,18,31,November 2018 State Election,11/06/2018
96,9800,1303,3.41%,2932,Heather Somers,Independent Party,State Senator 18,18,31,November 2018 State Election,11/06/2018
