,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
128,9029,22610,46.51%,2942,Michelle Lapine McCabe,Democratic Party,State Senator 28,28,31,November 2018 State Election,11/06/2018
129,9030,24105,49.59%,2942,Tony Hwang,Republican Party,State Senator 28,28,31,November 2018 State Election,11/06/2018
130,9774,726,1.49%,2942,Michelle Lapine McCabe,Working Families Party,State Senator 28,28,31,November 2018 State Election,11/06/2018
131,9807,1172,2.41%,2942,Tony Hwang,Independent Party,State Senator 28,28,31,November 2018 State Election,11/06/2018
