,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
201,9426,10396,60.00%,2971,Ariana F Ceneviva,Democratic Party,Judge of Probate 16,16,31,November 2018 State Election,11/06/2018
202,9427,6931,40.00%,2971,Ariana F Ceneviva,Republican Party,Judge of Probate 16,16,31,November 2018 State Election,11/06/2018
