,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
698,9223,4501,38.05%,3173,Greg Cava,Democratic Party,State Representative 69,69,31,November 2018 State Election,11/06/2018
699,9224,7085,59.89%,3173,Arthur O'Neill,Republican Party,State Representative 69,69,31,November 2018 State Election,11/06/2018
700,9888,244,2.06%,3173,Greg Cava,Working Families Party,State Representative 69,69,31,November 2018 State Election,11/06/2018
