,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
505,9110,5799,56.09%,3105,Jason Doucette,Democratic Party,State Representative 13,13,31,November 2018 State Election,11/06/2018
506,9111,4053,39.20%,3105,Jennifer Fiereck,Republican Party,State Representative 13,13,31,November 2018 State Election,11/06/2018
507,9726,232,2.24%,3105,Jason Doucette,Working Families Party,State Representative 13,13,31,November 2018 State Election,11/06/2018
508,9811,255,2.47%,3105,Jennifer Fiereck,Independent Party,State Representative 13,13,31,November 2018 State Election,11/06/2018
