,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
326,9282,6241,49.93%,3037,John-Michael Parker,Democratic Party,State Representative 101,101,31,November 2018 State Election,11/06/2018
327,9283,6009,48.07%,3037,Noreen Kokoruda,Republican Party,State Representative 101,101,31,November 2018 State Election,11/06/2018
328,9834,250,2.00%,3037,Noreen Kokoruda,Independent Party,State Representative 101,101,31,November 2018 State Election,11/06/2018
