,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
494,9389,4859,52.12%,3100,Steve Meskers,Democratic Party,State Representative 150,150,31,November 2018 State Election,11/06/2018
495,9390,4272,45.82%,3100,Mike Bocchino,Republican Party,State Representative 150,150,31,November 2018 State Election,11/06/2018
496,9894,192,2.06%,3100,Mike Bocchino,Independent Party,State Representative 150,150,31,November 2018 State Election,11/06/2018
