,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
542,9135,3075,91.33%,3129,Bobby Sanchez,Democratic Party,State Representative 25,25,31,November 2018 State Election,11/06/2018
543,9497,76,2.26%,3129,Alfred P Mayo,Petitioning Candidate,State Representative 25,25,31,November 2018 State Election,11/06/2018
544,9777,216,6.42%,3129,Bobby Sanchez,Working Families Party,State Representative 25,25,31,November 2018 State Election,11/06/2018
