,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
364,9316,6932,86.73%,3054,JP Sredzinski,Republican Party,State Representative 112,112,31,November 2018 State Election,11/06/2018
365,9840,1061,13.27%,3054,JP Sredzinski,Independent Party,State Representative 112,112,31,November 2018 State Election,11/06/2018
