,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
60,8982,20091,43.20%,2922,Melissa E Osborne,Democratic Party,State Senator 08,8,31,November 2018 State Election,11/06/2018
61,8983,25242,54.27%,2922,Kevin Witkos,Republican Party,State Senator 08,8,31,November 2018 State Election,11/06/2018
62,9751,1176,2.53%,2922,Kevin Witkos,Independent Party,State Senator 08,8,31,November 2018 State Election,11/06/2018
