,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
392,9333,5376,70.27%,3063,Joseph P Gresko,Democratic Party,State Representative 121,121,31,November 2018 State Election,11/06/2018
393,9334,2164,28.29%,3063,Robert B Mitchell,Republican Party,State Representative 121,121,31,November 2018 State Election,11/06/2018
394,9917,110,1.44%,3063,Robert B Mitchell,Independent Party,State Representative 121,121,31,November 2018 State Election,11/06/2018
