,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
401,9339,458,10.34%,3066,Jose L Quiroga,Republican Party,State Representative 124,124,31,November 2018 State Election,11/06/2018
402,9340,3971,89.66%,3066,Andre F Baker Jr,Democratic Party,State Representative 124,124,31,November 2018 State Election,11/06/2018
