,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
185,9409,18557,63.92%,2959,Marianne Lassman Fisher,Democratic Party,Judge of Probate 04,4,31,November 2018 State Election,11/06/2018
186,9410,10474,36.08%,2959,Marianne Lassman Fisher,Republican Party,Judge of Probate 04,4,31,November 2018 State Election,11/06/2018
