,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
121,9023,28159,53.40%,2940,Will Haskell,Democratic Party,State Senator 26,26,31,November 2018 State Election,11/06/2018
122,9024,23525,44.61%,2940,Toni Boucher,Republican Party,State Senator 26,26,31,November 2018 State Election,11/06/2018
123,9871,1049,1.99%,2940,Toni Boucher,Independent Party,State Senator 26,26,31,November 2018 State Election,11/06/2018
