,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
558,10041,5848,49.79%,3134,Michael Gagliardi,Republican Party,State Representative 30,30,31,November 2018 State Election,11/06/2018
559,9145,5499,46.82%,3134,Joe Aresimowicz,Democratic Party,State Representative 30,30,31,November 2018 State Election,11/06/2018
560,9779,399,3.40%,3134,Joe Aresimowicz,Working Families Party,State Representative 30,30,31,November 2018 State Election,11/06/2018
