,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
304,9275,4890,80.20%,3028,Alphonse Paolillo Jr,Democratic Party,State Representative 97,97,31,November 2018 State Election,11/06/2018
305,9276,1207,19.80%,3028,Joshua W Van Hoesen,Republican Party,State Representative 97,97,31,November 2018 State Election,11/06/2018
