,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
667,9208,5926,57.59%,3165,Tami Zawistowski,Republican Party,State Representative 61,61,31,November 2018 State Election,11/06/2018
668,9505,4078,39.63%,3165,Jack Henrie,Democratic Party,State Representative 61,61,31,November 2018 State Election,11/06/2018
669,9832,286,2.78%,3165,Tami Zawistowski,Independent Party,State Representative 61,61,31,November 2018 State Election,11/06/2018
