,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
414,9348,2366,88.18%,3071,Christopher Rosario,Democratic Party,State Representative 128,128,31,November 2018 State Election,11/06/2018
415,9669,317,11.82%,3071,Ethan Book,Republican Party,State Representative 128,128,31,November 2018 State Election,11/06/2018
