,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
71,8992,24289,49.37%,2926,Christine Cohen,Democratic Party,State Senator 12,12,31,November 2018 State Election,11/06/2018
72,8993,22967,46.68%,2926,Adam Greenberg,Republican Party,State Senator 12,12,31,November 2018 State Election,11/06/2018
73,9733,976,1.98%,2926,Christine Cohen,Working Families Party,State Senator 12,12,31,November 2018 State Election,11/06/2018
74,9797,966,1.96%,2926,Adam Greenberg,Independent Party,State Senator 12,12,31,November 2018 State Election,11/06/2018
