,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
482,9103,4597,37.66%,3094,Brenda Falusi,Democratic Party,State Representative 08,8,31,November 2018 State Election,11/06/2018
483,9104,7610,62.34%,3094,Tim Ackert,Republican Party,State Representative 08,8,31,November 2018 State Election,11/06/2018
