,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
523,9120,2783,26.29%,3110,Mary M Fay,Republican Party,State Representative 18,18,31,November 2018 State Election,11/06/2018
524,9560,7608,71.88%,3110,Jillian Gilchrest,Democratic Party,State Representative 18,18,31,November 2018 State Election,11/06/2018
525,9932,194,1.83%,3110,Mary M Fay,Independent Party,State Representative 18,18,31,November 2018 State Election,11/06/2018
