,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
277,9456,13069,59.05%,3011,Peter Barrett,Democratic Party,Judge of Probate 34,34,31,November 2018 State Election,11/06/2018
278,9457,9064,40.95%,3011,William Bilcheck,Republican Party,Judge of Probate 34,34,31,November 2018 State Election,11/06/2018
