,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
299,9273,6183,74.98%,3025,Roland Lemar,Democratic Party,State Representative 96,96,31,November 2018 State Election,11/06/2018
300,9274,1598,19.38%,3025,Eric Michael Mastroianni Sr,Republican Party,State Representative 96,96,31,November 2018 State Election,11/06/2018
301,9786,465,5.64%,3025,Roland Lemar,Working Families Party,State Representative 96,96,31,November 2018 State Election,11/06/2018
