,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
602,9170,3616,40.33%,3146,Elizabeth Schwebel,Democratic Party,State Representative 42,42,31,November 2018 State Election,11/06/2018
603,9171,4810,53.65%,3146,Mike France,Republican Party,State Representative 42,42,31,November 2018 State Election,11/06/2018
604,9823,275,3.07%,3146,Mike France,Independent Party,State Representative 42,42,31,November 2018 State Election,11/06/2018
605,9961,264,2.94%,3146,Elizabeth Schwebel,Working Families Party,State Representative 42,42,31,November 2018 State Election,11/06/2018
