,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
89,9005,17544,47.45%,2931,George S Logan,Republican Party,State Senator 17,17,31,November 2018 State Election,11/06/2018
90,9555,17623,47.66%,2931,Jorge Cabrera,Democratic Party,State Senator 17,17,31,November 2018 State Election,11/06/2018
91,9718,823,2.23%,2931,Jorge Cabrera,Working Families Party,State Senator 17,17,31,November 2018 State Election,11/06/2018
92,9799,987,2.67%,2931,George S Logan,Independent Party,State Senator 17,17,31,November 2018 State Election,11/06/2018
