,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
480,9380,4580,82.60%,3093,Patricia Billie Miller,Democratic Party,State Representative 145,145,31,November 2018 State Election,11/06/2018
481,9381,965,17.40%,3093,Fritz Blau,Republican Party,State Representative 145,145,31,November 2018 State Election,11/06/2018
