,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
190,9415,13712,61.53%,2963,Walter A Clebowicz,Democratic Party,Judge of Probate 08,8,31,November 2018 State Election,11/06/2018
191,9416,8572,38.47%,2963,Walter A Clebowicz,Republican Party,Judge of Probate 08,8,31,November 2018 State Election,11/06/2018
