,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
418,9352,3202,89.84%,3073,Ezequiel Santiago,Democratic Party,State Representative 130,130,31,November 2018 State Election,11/06/2018
419,9353,362,10.16%,3073,Terry A Sullivan,Republican Party,State Representative 130,130,31,November 2018 State Election,11/06/2018
