,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
670,9209,5092,40.54%,3166,Amanda Webster,Democratic Party,State Representative 62,62,31,November 2018 State Election,11/06/2018
671,9210,6871,54.70%,3166,Bill Simanski,Republican Party,State Representative 62,62,31,November 2018 State Election,11/06/2018
672,9867,273,2.17%,3166,Bill Simanski,Independent Party,State Representative 62,62,31,November 2018 State Election,11/06/2018
673,9880,325,2.59%,3166,Amanda Webster,Working Families Party,State Representative 62,62,31,November 2018 State Election,11/06/2018
