,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
309,9277,8572,90.86%,3030,Sean Scanlon,Democratic Party,State Representative 98,98,31,November 2018 State Election,11/06/2018
310,9712,862,9.14%,3030,Sean Scanlon,Working Families Party,State Representative 98,98,31,November 2018 State Election,11/06/2018
