,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
151,9044,19999,44.67%,2949,John Perrier,Democratic Party,State Senator 35,35,31,November 2018 State Election,11/06/2018
152,9045,22837,51.00%,2949,Dan Champagne,Republican Party,State Senator 35,35,31,November 2018 State Election,11/06/2018
153,9971,1065,2.38%,2949,John Perrier,Working Families Party,State Senator 35,35,31,November 2018 State Election,11/06/2018
154,9972,874,1.95%,2949,John Perrier,Independent Party,State Senator 35,35,31,November 2018 State Election,11/06/2018
