,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
292,9269,6043,86.51%,3020,Robyn Porter,Democratic Party,State Representative 94,94,31,November 2018 State Election,11/06/2018
293,9270,743,10.64%,3020,Jordan A Grode,Republican Party,State Representative 94,94,31,November 2018 State Election,11/06/2018
294,9711,199,2.85%,3020,Robyn Porter,Working Families Party,State Representative 94,94,31,November 2018 State Election,11/06/2018
