,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
630,9186,5662,56.94%,3154,Pat Boyd,Democratic Party,State Representative 50,50,31,November 2018 State Election,11/06/2018
631,9187,4282,43.06%,3154,AJ Kerouac,Republican Party,State Representative 50,50,31,November 2018 State Election,11/06/2018
