,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
592,9165,4136,93.98%,3143,Chris Soto,Democratic Party,State Representative 39,39,31,November 2018 State Election,11/06/2018
593,9766,265,6.02%,3143,Chris Soto,Green Party,State Representative 39,39,31,November 2018 State Election,11/06/2018
