,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
489,9105,6042,88.04%,3097,Jason Rojas,Democratic Party,State Representative 09,9,31,November 2018 State Election,11/06/2018
490,9700,821,11.96%,3097,Anthony Armetta,Libertarian Party,State Representative 09,9,31,November 2018 State Election,11/06/2018
