,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
674,9211,3443,35.89%,3167,Althea Candy Perez,Democratic Party,State Representative 63,63,31,November 2018 State Election,11/06/2018
675,9212,5868,61.16%,3167,Jay M Case,Republican Party,State Representative 63,63,31,November 2018 State Election,11/06/2018
676,9754,283,2.95%,3167,Jay M Case,Independent Party,State Representative 63,63,31,November 2018 State Election,11/06/2018
