,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
232,9247,5401,59.35%,2991,"Emil ""Buddy"" Altobello",Democratic Party,State Representative 82,82,31,November 2018 State Election,11/06/2018
233,9248,3699,40.65%,2991,Ernestine Holloway,Republican Party,State Representative 82,82,31,November 2018 State Election,11/06/2018
