,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
214,9434,12187,57.42%,2984,Peter E Mariano,Republican Party,Judge of Probate 21,21,31,November 2018 State Election,11/06/2018
215,9435,9036,42.58%,2984,Peter E Mariano,Democratic Party,Judge of Probate 21,21,31,November 2018 State Election,11/06/2018
