,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
4,10025,17861,1.27%,2901,Ned Lamont and Susan Bysiewicz,Working Families Party,Governor and Lieutenant Governor,0,31,November 2018 State Election,11/06/2018
5,10039,1254,0.09%,2901,Mark Stewart Greenstein and John Demitrus,Amigo Constitution Liberty Party,Governor and Lieutenant Governor,0,31,November 2018 State Election,11/06/2018
6,10049,74,0.01%,2901,Lee Whitnum and Jacey Wyatt,Write In,Governor and Lieutenant Governor,0,31,November 2018 State Election,11/06/2018
7,9577,676649,48.10%,2901,Ned Lamont and Susan Bysiewicz,Democratic Party,Governor and Lieutenant Governor,0,31,November 2018 State Election,11/06/2018
8,9579,624750,44.41%,2901,Bob Stefanowski and Joe Markley,Republican Party,Governor and Lieutenant Governor,0,31,November 2018 State Election,11/06/2018
9,9909,6086,0.43%,2901,Rodney Hanscomb and Jeffrey Thibeault,Libertarian Party,Governor and Lieutenant Governor,0,31,November 2018 State Election,11/06/2018
10,9952,54741,3.89%,2901,Oz Griebel and Monte E Frank,Griebel Frank for CT Party,Governor and Lieutenant Governor,0,31,November 2018 State Election,11/06/2018
11,9954,25388,1.80%,2901,Bob Stefanowski and Joe Markley,Independent Party,Governor and Lieutenant Governor,0,31,November 2018 State Election,11/06/2018
