,index,V,TO,stateVotesId,candidate,party,office,district,electionID,electionDescription,electionDate
4,10062,963,51.33%,3413,Anthony L. Nolan,Democratic Party,State Representative to Fill a Vacancy 39,39,35,"Special Election 3rd,5th &6th Senatorial - 39th & 99th Assembly Districts",02/26/2019
5,10063,219,11.67%,3413,Kat Goulart,Republican Party,State Representative to Fill a Vacancy 39,39,35,"Special Election 3rd,5th &6th Senatorial - 39th & 99th Assembly Districts",02/26/2019
6,10064,535,28.52%,3413,Mirna Martinez,Green Party,State Representative to Fill a Vacancy 39,39,35,"Special Election 3rd,5th &6th Senatorial - 39th & 99th Assembly Districts",02/26/2019
7,10065,57,3.04%,3413,Kat Goulart,Independent Party,State Representative to Fill a Vacancy 39,39,35,"Special Election 3rd,5th &6th Senatorial - 39th & 99th Assembly Districts",02/26/2019
8,10066,102,5.44%,3413,Jason L. Catala,Petitioning Candidate,State Representative to Fill a Vacancy 39,39,35,"Special Election 3rd,5th &6th Senatorial - 39th & 99th Assembly Districts",02/26/2019
